booking_id,number_of_adults,number_of_children,number_of_weekend_nights,number_of_week_nights,type_of_meal,car_parking_space,room_type,lead_time,market_segment_type,is_repeat_guest,num_previous_cancellations,num_previous_bookings_not_canceled,average_price,special_requests,month_of_reservation,day_of_week,is_cancellation
INN18231,2,2,0,3,Meal Plan 2,0,Room_Type 6,66,Online,0,0,0,231.0,1,Nov,Saturday,1
INN28640,2,0,1,4,Meal Plan 1,0,Room_Type 1,54,Online,0,0,0,109.8,1,Aug,Wednesday,0
INN04574,1,0,0,3,Meal Plan 1,0,Room_Type 1,37,Offline,0,0,0,95.0,0,Oct,Saturday,0
INN10448,2,0,0,2,Meal Plan 1,0,Room_Type 1,80,Online,0,0,0,117.9,1,Aug,Sunday,0
INN30864,1,0,2,0,Not Selected,0,Room_Type 1,38,Online,0,0,0,92.86,0,Aug,Tuesday,1
INN16275,2,0,0,1,Not Selected,0,Room_Type 1,13,Online,0,0,0,79.0,1,Feb,Tuesday,0
INN08828,2,0,1,0,Meal Plan 1,0,Room_Type 4,59,Online,0,0,0,151.2,0,Oct,Tuesday,0
INN02857,2,0,1,2,Meal Plan 1,0,Room_Type 1,132,Online,0,0,0,105.3,1,May,Wednesday,0
INN35013,1,0,0,3,Meal Plan 1,0,Room_Type 1,34,Online,0,0,0,85.5,1,Oct,Saturday,0
INN09803,2,0,0,3,Meal Plan 1,0,Room_Type 4,35,Online,0,0,0,136.2,2,Jun,Saturday,0
INN07526,1,0,0,1,Not Selected,0,Room_Type 1,58,Online,0,0,0,54.05,1,Dec,Monday,0
INN35369,2,0,1,2,Meal Plan 1,0,Room_Type 1,133,Offline,0,0,0,84.33,1,Mar,Sunday,0
INN29479,1,0,0,2,Meal Plan 2,0,Room_Type 1,102,Offline,0,0,0,80.0,0,Oct,Monday,1
INN27695,2,0,2,5,Meal Plan 1,0,Room_Type 4,91,Online,0,0,0,127.8,0,Jul,Tuesday,0
INN10377,2,0,0,2,Meal Plan 2,0,Room_Type 1,102,Offline,0,0,0,101.5,0,Oct,Monday,1
INN21790,1,0,0,1,Meal Plan 1,0,Room_Type 1,43,Online,0,0,0,0.0,0,Oct,Monday,0
INN10914,3,0,1,1,Meal Plan 1,0,Room_Type 1,196,Online,0,0,0,128.7,0,Aug,Monday,1
INN22090,2,2,0,3,Meal Plan 1,0,Room_Type 6,7,Online,0,0,0,201.0,1,Apr,Friday,1
INN21748,2,0,0,3,Meal Plan 1,0,Room_Type 1,37,Offline,0,0,0,105.0,0,Oct,Saturday,0
INN19628,2,0,2,2,Meal Plan 1,0,Room_Type 1,18,Online,0,0,0,111.75,0,Oct,Monday,0
INN02645,2,0,2,0,Meal Plan 2,0,Room_Type 1,75,Online,0,0,0,105.0,0,Oct,Tuesday,1
INN30639,2,0,2,1,Meal Plan 1,0,Room_Type 1,73,Offline,0,0,0,75.0,0,Nov,Tuesday,0
INN14913,1,0,1,2,Meal Plan 1,0,Room_Type 1,118,Offline,0,0,0,110.0,0,Jun,Wednesday,0
INN07315,1,0,0,1,Meal Plan 1,0,Room_Type 1,41,Online,0,0,0,120.0,3,Oct,Saturday,0
INN16514,1,0,1,0,Meal Plan 1,0,Room_Type 1,12,Offline,0,0,0,85.0,1,Sep,Tuesday,0
INN08618,1,0,1,0,Meal Plan 1,0,Room_Type 1,86,Corporate,1,0,5,65.0,0,Jun,Tuesday,0
INN09910,1,0,0,1,Meal Plan 1,0,Room_Type 1,17,Online,0,0,0,139.0,2,Oct,Saturday,0
INN23941,2,0,0,2,Meal Plan 2,0,Room_Type 1,0,Offline,0,0,0,109.0,0,Aug,Monday,0
INN22015,2,0,0,1,Not Selected,0,Room_Type 1,182,Online,0,0,0,94.5,1,Aug,Friday,1
INN33181,2,0,1,1,Meal Plan 1,0,Room_Type 1,12,Offline,0,0,0,55.0,0,Dec,Tuesday,0
INN33341,1,0,1,2,Meal Plan 1,0,Room_Type 1,5,Corporate,0,0,0,98.32,0,May,Wednesday,0
INN35085,2,0,0,3,Meal Plan 1,0,Room_Type 1,37,Offline,0,0,0,72.0,0,Dec,Saturday,0
INN09705,1,0,0,1,Meal Plan 1,0,Room_Type 5,0,Online,0,0,0,0.0,1,Aug,Saturday,0
INN23459,1,0,0,2,Meal Plan 2,0,Room_Type 1,102,Offline,0,0,0,80.0,0,Oct,Monday,1
INN06304,2,2,0,1,Meal Plan 1,0,Room_Type 6,39,Online,0,0,0,216.9,2,Jul,Sunday,0
INN29573,1,0,0,2,Meal Plan 1,0,Room_Type 1,8,Corporate,1,6,58,65.0,2,Dec,Friday,0
INN12614,2,0,0,2,Meal Plan 2,0,Room_Type 1,86,Offline,0,0,0,120.0,0,Sep,Sunday,0
INN19671,1,0,2,4,Meal Plan 1,0,Room_Type 1,69,Offline,0,0,0,120.0,0,Jun,Tuesday,1
INN12887,2,0,0,4,Meal Plan 1,0,Room_Type 1,7,Online,0,0,0,90.0,2,Aug,Saturday,0
INN26456,1,0,0,2,Not Selected,0,Room_Type 1,1,Online,0,0,0,133.98,1,Oct,Sunday,0
INN17267,2,0,0,1,Meal Plan 1,0,Room_Type 4,13,Online,0,0,0,156.0,2,May,Monday,0
INN26661,1,0,0,3,Meal Plan 1,0,Room_Type 1,271,Offline,0,0,0,85.67,0,Sep,Friday,0
INN34954,2,0,0,1,Meal Plan 1,0,Room_Type 1,73,Offline,0,0,0,72.0,0,Oct,Sunday,0
INN05485,2,0,0,2,Meal Plan 1,0,Room_Type 1,0,Online,0,0,0,85.0,0,Nov,Sunday,0
INN14355,1,0,1,2,Meal Plan 1,0,Room_Type 1,3,Offline,0,0,0,92.7,0,May,Wednesday,0
INN08156,2,0,0,2,Not Selected,0,Room_Type 1,46,Online,0,0,0,107.1,1,Jul,Sunday,0
INN14049,1,0,0,1,Meal Plan 1,0,Room_Type 1,68,Corporate,0,0,0,65.0,1,Dec,Saturday,0
INN01579,2,0,0,2,Meal Plan 1,0,Room_Type 1,112,Offline,0,0,0,100.0,0,Jun,Saturday,0
INN13542,2,0,0,2,Meal Plan 1,0,Room_Type 1,29,Corporate,0,0,0,85.0,1,Dec,Sunday,0
INN25361,2,0,0,5,Not Selected,0,Room_Type 1,21,Online,0,0,0,139.0,1,Jul,Thursday,0
INN19596,2,0,1,1,Not Selected,0,Room_Type 1,18,Online,0,0,0,77.0,2,Jan,Tuesday,0
INN15238,1,0,0,3,Meal Plan 1,0,Room_Type 1,218,Offline,0,0,0,80.0,0,Oct,Saturday,0
INN06397,2,0,2,0,Meal Plan 1,0,Room_Type 1,6,Offline,0,0,0,75.0,1,Mar,Tuesday,0
INN23645,2,0,1,3,Meal Plan 1,0,Room_Type 1,196,Offline,0,0,0,76.5,0,May,Saturday,1
INN17018,2,0,1,2,Not Selected,0,Room_Type 1,26,Online,0,0,0,79.2,0,Dec,Wednesday,1
INN22727,1,0,0,2,Meal Plan 1,1,Room_Type 1,2,Aviation,1,0,1,88.0,0,Mar,Friday,0
INN04743,2,0,1,2,Meal Plan 1,0,Room_Type 1,186,Offline,0,0,0,80.0,0,Apr,Sunday,0
INN33902,2,0,2,1,Meal Plan 1,0,Room_Type 1,148,Online,0,0,0,69.33,0,Apr,Monday,0
INN14001,2,0,2,3,Not Selected,0,Room_Type 1,95,Offline,0,0,0,59.5,0,Nov,Tuesday,0
INN00314,2,0,2,5,Meal Plan 1,0,Room_Type 1,151,Online,0,0,0,103.09,0,Jul,Monday,1
INN29915,2,0,1,2,Meal Plan 1,0,Room_Type 1,273,Offline,0,0,0,95.0,0,May,Sunday,1
INN26479,2,0,0,2,Not Selected,0,Room_Type 1,24,Online,0,0,0,79.0,1,Feb,Monday,0
INN18487,2,0,0,1,Meal Plan 1,0,Room_Type 1,258,Online,0,0,0,106.2,1,Sep,Saturday,1
INN19802,2,0,1,3,Meal Plan 1,0,Room_Type 1,184,Online,0,0,0,96.3,2,Oct,Wednesday,0
INN18859,2,0,2,1,Meal Plan 2,0,Room_Type 1,150,Offline,0,0,0,101.0,0,Jan,Tuesday,0
INN21184,1,0,1,1,Meal Plan 1,0,Room_Type 1,6,Corporate,0,0,0,65.0,0,May,Wednesday,0
INN14206,2,0,0,2,Meal Plan 2,0,Room_Type 1,102,Offline,0,0,0,101.5,0,Oct,Monday,1
INN25562,2,0,0,1,Meal Plan 1,0,Room_Type 1,56,Offline,0,0,0,120.0,0,Jun,Friday,0
INN16491,2,0,0,3,Meal Plan 1,0,Room_Type 1,42,Offline,0,0,0,72.76,0,Apr,Thursday,0
INN11829,2,0,2,0,Meal Plan 1,0,Room_Type 1,2,Online,0,0,0,148.0,1,Aug,Tuesday,0
INN29754,2,2,2,2,Meal Plan 1,0,Room_Type 6,11,Online,0,0,0,203.5,0,Apr,Tuesday,1
INN02040,1,0,0,2,Meal Plan 1,0,Room_Type 1,25,Online,0,0,0,66.22,1,Feb,Friday,0
INN17425,3,0,1,3,Meal Plan 1,0,Room_Type 4,12,Online,0,0,0,131.0,0,Jun,Wednesday,0
INN35699,2,0,0,2,Not Selected,0,Room_Type 1,35,Online,0,0,0,84.24,0,Jun,Friday,1
INN30762,2,0,3,5,Meal Plan 1,0,Room_Type 4,46,Online,0,0,0,96.16,1,Mar,Tuesday,1
INN01640,2,0,2,0,Meal Plan 1,1,Room_Type 1,2,Online,0,0,0,106.5,1,Dec,Tuesday,0
INN04295,2,0,2,3,Meal Plan 1,0,Room_Type 1,89,Online,0,0,0,90.95,1,Apr,Tuesday,0
INN33940,2,0,2,5,Meal Plan 1,0,Room_Type 1,171,Offline,0,0,0,80.75,0,Sep,Thursday,1
INN11070,2,0,2,3,Meal Plan 1,0,Room_Type 1,4,Online,0,0,0,169.0,0,Sep,Saturday,0
INN26376,1,0,0,1,Meal Plan 1,0,Room_Type 1,0,Aviation,0,0,0,79.0,0,Jul,Friday,0
INN26131,2,0,1,2,Meal Plan 1,0,Room_Type 1,57,Offline,0,0,0,90.67,1,Jun,Sunday,0
INN24150,1,0,0,3,Meal Plan 1,0,Room_Type 1,71,Offline,0,0,0,120.0,0,Jun,Thursday,0
INN36064,2,2,2,2,Meal Plan 1,0,Room_Type 6,54,Online,0,0,0,148.33,0,Feb,Wednesday,1
INN26444,2,0,2,2,Meal Plan 1,0,Room_Type 1,5,Online,0,0,0,166.5,1,Sep,Monday,1
INN04764,2,0,2,4,Meal Plan 1,0,Room_Type 6,73,Online,0,0,0,170.17,0,May,Monday,1
INN16953,1,0,0,2,Meal Plan 1,0,Room_Type 1,181,Offline,0,0,0,120.0,0,Oct,Thursday,1
INN17098,2,0,1,3,Not Selected,0,Room_Type 1,127,Online,0,0,0,94.5,0,Aug,Wednesday,1
INN13184,2,0,0,3,Meal Plan 1,0,Room_Type 4,5,Online,0,0,0,136.0,1,Apr,Saturday,0
INN21804,3,0,2,4,Meal Plan 1,0,Room_Type 4,200,Offline,0,0,0,115.6,0,Sep,Monday,1
INN18395,1,0,0,1,Meal Plan 1,0,Room_Type 1,1,Corporate,0,0,0,79.0,0,Feb,Tuesday,0
INN18793,2,0,3,5,Meal Plan 1,0,Room_Type 1,86,Online,0,0,0,105.4,1,Apr,Wednesday,1
INN28201,1,0,0,3,Meal Plan 1,0,Room_Type 1,151,Offline,0,0,0,80.0,0,Jan,Friday,0
INN24304,2,0,1,4,Meal Plan 1,0,Room_Type 4,64,Offline,0,0,0,96.3,0,Oct,Friday,0
INN18385,2,0,2,2,Meal Plan 1,0,Room_Type 4,38,Online,0,0,0,149.4,0,Sep,Monday,1
INN22560,3,0,2,1,Meal Plan 1,0,Room_Type 1,118,Offline,0,0,0,105.4,0,Sep,Tuesday,0
INN06152,3,0,1,5,Meal Plan 1,0,Room_Type 4,123,Online,0,0,0,162.0,1,Sep,Thursday,1
INN02669,3,0,2,4,Meal Plan 2,0,Room_Type 4,85,Online,0,0,0,210.6,1,Aug,Sunday,0
INN02316,2,0,0,2,Not Selected,0,Room_Type 1,21,Online,0,0,0,117.0,0,Apr,Friday,1
INN09244,2,0,0,5,Meal Plan 1,0,Room_Type 1,254,Online,0,0,0,90.95,0,Oct,Thursday,1
INN07427,2,0,1,2,Meal Plan 1,0,Room_Type 1,198,Online,0,0,0,90.0,0,Sep,Sunday,1
INN03988,2,0,2,2,Meal Plan 1,0,Room_Type 1,30,Online,0,0,0,65.06,1,Feb,Wednesday,0
INN00529,2,0,2,1,Meal Plan 1,0,Room_Type 4,27,Online,0,0,0,152.67,0,Jun,Tuesday,1
INN03912,2,0,1,3,Meal Plan 1,0,Room_Type 4,18,Online,0,0,0,140.9,1,Jun,Saturday,0
INN18068,2,0,0,3,Meal Plan 1,0,Room_Type 1,16,Online,0,0,0,105.0,2,Sep,Saturday,0
INN07085,2,0,2,1,Not Selected,0,Room_Type 1,141,Online,0,0,0,109.2,0,Jun,Monday,1
INN21964,2,0,0,1,Not Selected,0,Room_Type 1,2,Online,0,0,0,97.0,1,Jun,Saturday,0
INN03004,2,0,1,1,Meal Plan 2,0,Room_Type 1,301,Online,0,0,0,115.0,1,Jul,Monday,1
INN11378,1,0,0,2,Meal Plan 1,0,Room_Type 4,2,Online,0,0,0,147.0,0,Mar,Saturday,0
INN22072,2,0,2,1,Meal Plan 2,0,Room_Type 1,103,Offline,0,0,0,94.5,0,Jul,Tuesday,1
INN12842,2,0,1,1,Meal Plan 1,0,Room_Type 1,183,Online,0,0,0,105.3,1,Aug,Wednesday,1
INN17159,2,0,1,2,Meal Plan 1,0,Room_Type 4,62,Online,0,0,0,106.2,0,Apr,Sunday,0
INN04922,1,0,0,2,Meal Plan 1,0,Room_Type 1,1,Corporate,0,0,0,65.0,0,Jul,Friday,0
INN18227,2,1,2,3,Meal Plan 1,0,Room_Type 1,5,Online,0,0,0,145.0,1,Mar,Monday,0
INN15500,1,0,1,2,Meal Plan 1,0,Room_Type 1,219,Offline,0,0,0,76.67,0,Sep,Monday,0
INN06786,2,0,1,1,Meal Plan 1,0,Room_Type 1,188,Online,0,0,0,105.3,0,Aug,Monday,1
INN17199,2,0,2,0,Meal Plan 1,0,Room_Type 1,76,Offline,0,0,0,102.68,0,Sep,Tuesday,1
INN32864,2,0,1,2,Not Selected,0,Room_Type 1,100,Online,0,0,0,81.2,0,Apr,Wednesday,0
INN24009,2,0,2,1,Meal Plan 2,0,Room_Type 1,5,Offline,0,0,0,94.5,0,Aug,Tuesday,0
INN10492,2,0,0,1,Meal Plan 1,0,Room_Type 4,0,Online,0,0,0,136.0,1,Oct,Friday,0
INN11333,2,0,0,4,Not Selected,0,Room_Type 1,38,Online,0,0,0,95.2,0,Dec,Thursday,0
INN11469,2,0,0,3,Meal Plan 1,1,Room_Type 1,8,Online,0,0,0,99.0,2,Aug,Sunday,0
INN06635,2,0,0,2,Meal Plan 2,0,Room_Type 1,292,Online,0,0,0,115.0,0,Jul,Saturday,1
INN12621,2,0,0,4,Meal Plan 1,0,Room_Type 1,35,Online,0,0,0,88.4,1,Nov,Friday,0
INN21935,1,0,0,2,Meal Plan 1,0,Room_Type 1,3,Corporate,0,0,0,90.0,0,Sep,Saturday,0
INN11431,1,0,0,1,Meal Plan 1,0,Room_Type 1,99,Corporate,0,0,0,81.0,0,Feb,Monday,0
INN24734,2,0,0,3,Meal Plan 1,0,Room_Type 1,105,Online,0,0,0,72.25,3,Nov,Sunday,0
INN09731,2,0,0,3,Meal Plan 1,0,Room_Type 1,213,Offline,0,0,0,130.0,0,Jun,Thursday,1
INN17120,1,0,2,1,Meal Plan 1,0,Room_Type 1,38,Offline,0,0,0,81.0,0,Jun,Tuesday,1
INN22731,1,0,0,1,Meal Plan 1,0,Room_Type 1,14,Offline,0,0,0,62.5,0,May,Sunday,0
INN00435,2,0,0,2,Meal Plan 1,0,Room_Type 1,15,Online,0,0,0,91.0,1,Feb,Friday,1
INN22983,2,0,2,2,Not Selected,0,Room_Type 1,161,Online,0,0,0,87.13,1,Jul,Monday,0
INN02194,2,1,2,1,Meal Plan 1,0,Room_Type 1,173,Online,0,0,0,143.1,0,Sep,Monday,1
INN10902,2,0,1,5,Meal Plan 1,0,Room_Type 1,104,Online,0,0,0,65.67,1,Apr,Wednesday,0
INN12938,2,0,0,4,Meal Plan 2,0,Room_Type 1,39,Online,0,0,0,192.95,0,Dec,Friday,0
INN20675,2,0,0,4,Meal Plan 1,0,Room_Type 1,190,Offline,0,0,0,95.0,0,Jun,Friday,0
INN07893,2,0,2,2,Meal Plan 2,1,Room_Type 1,61,Offline,0,0,0,115.25,1,Sep,Monday,0
INN35643,2,0,0,4,Meal Plan 1,0,Room_Type 1,8,Online,0,0,0,77.6,0,Dec,Saturday,0
INN29996,2,0,0,3,Meal Plan 1,0,Room_Type 1,91,Offline,0,0,0,75.0,0,May,Friday,0
INN19489,2,0,1,2,Meal Plan 1,0,Room_Type 1,76,Online,0,0,0,98.25,2,Oct,Monday,0
INN17211,2,0,0,1,Meal Plan 2,0,Room_Type 1,221,Offline,0,0,0,96.0,1,Aug,Sunday,0
INN10489,2,0,2,2,Meal Plan 2,0,Room_Type 4,48,Online,0,0,0,173.7,2,Oct,Monday,0
INN34912,1,0,2,0,Meal Plan 2,0,Room_Type 1,386,Offline,0,0,0,90.0,0,Oct,Tuesday,0
INN09864,2,0,2,1,Meal Plan 1,0,Room_Type 1,5,Online,0,0,0,146.67,0,Oct,Monday,0
INN15643,2,0,0,1,Not Selected,0,Room_Type 1,8,Online,0,0,0,119.0,0,May,Friday,0
INN21581,2,0,1,3,Meal Plan 1,0,Room_Type 1,96,Online,0,0,0,97.88,0,Oct,Wednesday,1
INN10479,2,0,1,0,Not Selected,0,Room_Type 1,57,Online,0,0,0,99.0,1,Aug,Wednesday,0
INN18147,2,0,0,1,Not Selected,0,Room_Type 1,72,Online,0,0,0,79.2,2,Dec,Thursday,0
INN24628,2,0,1,2,Meal Plan 1,0,Room_Type 1,66,Offline,0,0,0,75.0,0,Oct,Monday,1
INN15262,2,0,0,3,Meal Plan 1,0,Room_Type 1,90,Online,0,0,0,129.9,2,Aug,Friday,0
INN10020,2,1,2,1,Meal Plan 1,0,Room_Type 1,69,Online,0,0,0,121.5,0,May,Monday,0
INN01773,2,0,1,3,Meal Plan 1,0,Room_Type 4,5,Online,0,0,0,143.5,1,Jun,Wednesday,1
INN10801,2,0,1,5,Not Selected,0,Room_Type 1,85,Online,0,0,0,72.25,1,Mar,Wednesday,0
INN16445,2,1,1,3,Meal Plan 1,0,Room_Type 1,17,Online,0,0,0,152.1,1,Dec,Saturday,0
INN31495,2,0,2,2,Meal Plan 1,0,Room_Type 1,23,Corporate,0,0,0,50.0,0,Dec,Monday,0
INN00987,2,0,0,4,Meal Plan 1,0,Room_Type 1,88,Online,0,0,0,88.7,0,Mar,Friday,0
INN32239,1,0,2,0,Meal Plan 1,0,Room_Type 1,0,Corporate,0,0,0,65.0,0,Sep,Wednesday,0
INN17146,1,0,0,1,Meal Plan 1,1,Room_Type 1,2,Corporate,0,0,0,79.0,0,Mar,Friday,0
INN00941,1,0,2,1,Meal Plan 1,0,Room_Type 1,40,Online,0,0,0,71.64,0,Oct,Wednesday,0
INN30949,2,0,2,2,Meal Plan 1,0,Room_Type 1,34,Online,0,0,0,95.2,0,Dec,Tuesday,1
INN14142,2,0,1,1,Meal Plan 1,0,Room_Type 1,33,Corporate,0,0,0,64.0,0,Jan,Thursday,0
INN08016,1,1,0,1,Meal Plan 2,0,Room_Type 1,29,Online,0,0,0,130.0,0,Dec,Monday,0
INN04149,1,0,1,0,Not Selected,0,Room_Type 1,180,Online,0,0,0,98.1,1,Oct,Wednesday,1
INN19197,1,0,2,1,Meal Plan 1,0,Room_Type 1,10,Online,0,0,0,149.0,0,Oct,Tuesday,0
INN32872,2,1,2,1,Meal Plan 1,0,Room_Type 4,97,Online,0,0,0,104.96,2,Jul,Monday,0
INN03082,2,1,0,1,Meal Plan 1,0,Room_Type 1,100,Online,0,0,0,130.5,2,Jun,Thursday,1
INN34197,3,0,2,4,Meal Plan 1,0,Room_Type 4,79,Online,0,0,0,139.5,4,Jul,Tuesday,0
INN23234,2,0,2,4,Meal Plan 2,0,Room_Type 1,327,Offline,0,0,0,88.0,0,Sep,Saturday,0
INN09883,2,1,2,1,Meal Plan 1,0,Room_Type 1,6,Online,0,0,0,116.0,2,Dec,Tuesday,0
INN17907,1,0,1,0,Meal Plan 1,0,Room_Type 1,5,Corporate,1,0,11,65.0,1,Dec,Wednesday,0
INN22928,2,0,0,2,Meal Plan 1,0,Room_Type 1,308,Offline,0,0,0,52.0,0,Nov,Sunday,1
INN03208,1,0,0,3,Meal Plan 1,0,Room_Type 1,29,Online,0,0,0,83.57,1,Apr,Saturday,0
INN28221,2,1,0,1,Meal Plan 1,0,Room_Type 1,44,Online,0,0,0,96.3,3,Oct,Tuesday,0
INN14687,2,0,0,1,Meal Plan 1,0,Room_Type 4,11,Online,0,0,0,140.0,1,Nov,Monday,1
INN29433,1,0,2,5,Meal Plan 1,0,Room_Type 1,14,Offline,0,0,0,55.0,0,Dec,Sunday,0
INN30890,2,0,1,3,Meal Plan 1,0,Room_Type 1,122,Online,0,0,0,60.59,0,Apr,Wednesday,0
INN05470,2,0,1,2,Not Selected,0,Room_Type 1,57,Online,0,0,0,68.61,1,Jun,Wednesday,0
INN11413,2,0,2,5,Meal Plan 1,0,Room_Type 1,121,Online,0,0,0,95.81,0,Jun,Tuesday,0
INN19150,2,0,0,3,Meal Plan 1,0,Room_Type 1,18,Online,1,0,1,123.33,1,Nov,Saturday,0
INN28033,2,0,1,4,Meal Plan 1,0,Room_Type 1,5,Online,0,0,0,90.0,0,Aug,Thursday,1
INN27697,2,0,2,2,Meal Plan 1,0,Room_Type 1,123,Online,0,0,0,113.55,0,May,Sunday,1
INN24129,2,0,1,2,Meal Plan 1,0,Room_Type 1,102,Online,0,0,0,119.7,2,Aug,Sunday,0
INN31202,2,0,1,1,Meal Plan 1,0,Room_Type 4,0,Online,0,0,0,149.0,1,Jun,Wednesday,0
INN20942,3,0,0,4,Meal Plan 1,0,Room_Type 1,159,Online,0,0,0,130.05,1,Aug,Friday,1
INN27976,2,0,1,0,Meal Plan 1,0,Room_Type 1,258,Offline,0,0,0,110.0,0,Oct,Tuesday,1
INN07843,2,0,0,2,Meal Plan 1,0,Room_Type 1,3,Online,0,0,0,106.0,2,Aug,Monday,0
INN16166,2,0,2,4,Meal Plan 1,1,Room_Type 4,5,Online,0,0,0,129.65,0,Oct,Saturday,0
INN23924,1,0,0,1,Meal Plan 1,0,Room_Type 1,4,Online,0,0,0,159.0,2,Sep,Saturday,0
INN20230,2,0,1,2,Meal Plan 1,0,Room_Type 1,49,Online,0,0,0,78.3,0,Mar,Sunday,1
INN12021,2,0,0,3,Meal Plan 1,0,Room_Type 1,2,Offline,0,0,0,72.0,0,Feb,Saturday,0
INN11150,2,0,0,1,Not Selected,0,Room_Type 1,0,Online,0,0,0,79.0,0,Jan,Sunday,0
INN27517,3,0,0,3,Meal Plan 1,0,Room_Type 4,97,Online,0,0,0,168.3,2,Sep,Thursday,1
INN06572,1,0,1,1,Not Selected,0,Room_Type 1,34,Online,0,0,0,56.16,0,Dec,Monday,0
INN35363,2,0,0,3,Meal Plan 1,0,Room_Type 1,56,Online,0,0,0,93.6,1,Dec,Saturday,0
INN12732,2,2,2,3,Meal Plan 1,0,Room_Type 6,18,Online,0,0,0,169.0,0,Jan,Monday,0
INN29742,2,0,0,4,Meal Plan 1,0,Room_Type 1,178,Online,0,0,0,99.45,1,Aug,Friday,0
INN25617,2,0,2,2,Meal Plan 1,0,Room_Type 4,148,Online,0,0,0,108.16,1,May,Tuesday,0
INN00071,2,0,0,3,Meal Plan 1,0,Room_Type 1,143,Offline,0,0,0,100.0,0,Aug,Saturday,0
INN23206,2,1,0,4,Meal Plan 1,0,Room_Type 1,161,Online,0,0,0,114.75,2,Jul,Friday,1
INN12055,2,0,0,3,Meal Plan 1,0,Room_Type 1,37,Offline,0,0,0,105.0,0,Oct,Saturday,0
INN34308,1,0,0,3,Meal Plan 1,0,Room_Type 1,335,Offline,0,0,0,80.0,0,Oct,Saturday,0
INN35864,2,0,2,1,Not Selected,0,Room_Type 1,5,Online,0,0,0,115.67,1,May,Tuesday,0
INN12249,1,0,1,1,Meal Plan 1,1,Room_Type 1,3,Corporate,1,1,18,67.0,1,Sep,Wednesday,0
INN29456,2,0,0,1,Meal Plan 1,0,Room_Type 1,443,Offline,0,0,0,65.0,0,Apr,Sunday,1
INN10019,2,0,0,3,Meal Plan 1,0,Room_Type 1,95,Online,0,0,0,137.1,1,Jun,Saturday,0
INN04624,1,0,0,2,Meal Plan 1,0,Room_Type 1,58,Online,0,0,0,95.4,1,Dec,Sunday,0
INN05792,2,0,0,3,Not Selected,0,Room_Type 1,25,Online,0,0,0,100.0,1,Nov,Thursday,0
INN28703,2,0,0,1,Meal Plan 1,0,Room_Type 5,13,Corporate,0,0,0,158.95,1,Jul,Saturday,0
INN07531,2,0,0,4,Meal Plan 1,1,Room_Type 1,1,Online,0,0,0,150.0,1,Jun,Friday,0
INN08662,2,0,1,3,Meal Plan 1,0,Room_Type 1,157,Online,0,0,0,101.58,1,Jul,Wednesday,1
INN15372,1,0,0,3,Meal Plan 1,0,Room_Type 1,166,Offline,0,0,0,110.0,0,Nov,Thursday,1
INN30752,3,0,2,5,Meal Plan 1,1,Room_Type 1,170,Online,0,0,0,148.0,2,Aug,Monday,1
INN19040,1,0,2,0,Meal Plan 1,0,Room_Type 1,10,Offline,0,0,0,90.0,0,Oct,Tuesday,0
INN24714,2,0,0,3,Meal Plan 1,0,Room_Type 1,5,Offline,0,0,0,66.0,0,Jan,Saturday,0
INN32501,2,0,1,3,Meal Plan 1,0,Room_Type 4,3,Online,0,0,0,110.8,1,Aug,Saturday,0
INN34009,2,0,1,0,Not Selected,0,Room_Type 1,0,Online,0,0,0,79.0,1,May,Tuesday,0
INN33617,2,0,0,3,Meal Plan 1,0,Room_Type 4,80,Online,0,0,0,130.2,1,Apr,Saturday,0
INN01858,2,0,0,2,Meal Plan 2,0,Room_Type 1,74,Offline,0,0,0,101.5,0,Sep,Monday,0
INN25933,2,0,0,2,Meal Plan 1,0,Room_Type 1,1,Corporate,0,0,0,31.0,1,Feb,Monday,0
INN13258,1,0,0,1,Meal Plan 1,0,Room_Type 1,28,Offline,0,0,0,130.0,0,Oct,Sunday,0
INN01938,2,1,2,1,Meal Plan 2,0,Room_Type 1,5,Offline,0,0,0,116.5,0,Aug,Tuesday,0
INN22538,2,1,2,5,Meal Plan 1,0,Room_Type 1,156,Offline,0,0,0,94.91,1,Jul,Wednesday,0
INN10803,3,0,0,3,Meal Plan 1,0,Room_Type 7,46,Online,0,0,0,243.9,1,Sep,Thursday,1
INN30151,2,0,0,2,Meal Plan 2,0,Room_Type 1,102,Offline,0,0,0,109.0,0,Oct,Monday,0
INN20877,2,0,2,3,Meal Plan 1,0,Room_Type 1,246,Online,0,0,0,114.75,1,Oct,Saturday,1
INN15093,2,0,1,0,Not Selected,0,Room_Type 1,37,Online,0,0,0,89.1,1,Jun,Wednesday,0
INN15104,2,0,1,3,Meal Plan 1,0,Room_Type 1,75,Online,0,0,0,90.95,1,Apr,Wednesday,0
INN06652,2,0,2,4,Meal Plan 1,0,Room_Type 1,132,Online,0,0,0,102.28,0,Jul,Saturday,1
INN28373,2,0,0,1,Not Selected,0,Room_Type 4,0,Online,0,0,0,147.59,0,Sep,Sunday,0
INN07156,2,0,1,3,Meal Plan 1,0,Room_Type 4,58,Online,0,0,0,132.3,1,Oct,Wednesday,1
INN00887,2,0,1,1,Meal Plan 1,0,Room_Type 1,32,Offline,0,0,0,105.0,1,Jul,Wednesday,0
INN12662,2,0,2,3,Meal Plan 1,0,Room_Type 1,189,Online,0,0,0,90.95,1,Jul,Monday,0
