booking_id,number_of_weekend_nights,type_of_meal,room_type,market_segment_type,num_previous_cancellations,average_price,number_of_week_nights,number_of_adults,number_of_children,car_parking_space,lead_time,is_repeat_guest,num_previous_bookings_not_canceled,special_requests,month_of_reservation,day_of_week,split
INN16678,2,Meal Plan 1,Room_Type 1,Online,0,95.85,3,2,0,0,86,0,0,1,Mar,Monday,train
INN35624,1,Meal Plan 1,Room_Type 1,Offline,0,80.0,3,2,0,0,322,0,0,0,May,Saturday,train
INN35830,2,Meal Plan 1,Room_Type 4,Online,0,200.0,1,3,0,1,12,0,0,1,Aug,Monday,train
INN20922,0,Not Selected,Room_Type 1,Online,0,66.53,2,2,0,0,58,0,0,1,Oct,Monday,train
INN19056,0,Meal Plan 1,Room_Type 1,Online,0,81.0,1,1,0,0,10,0,0,2,Dec,Sunday,train
INN35920,0,Meal Plan 2,Room_Type 1,Offline,0,115.0,2,2,0,0,292,0,0,0,Jul,Saturday,train
INN00972,0,Not Selected,Room_Type 1,Online,0,118.8,4,2,0,0,133,0,0,3,Sep,Thursday,train
INN28012,0,Not Selected,Room_Type 1,Online,0,125.1,2,2,0,0,33,0,0,3,Sep,Sunday,train
INN19074,0,Meal Plan 1,Room_Type 1,Offline,0,75.0,3,2,0,0,44,0,0,0,Feb,Saturday,train
INN26543,2,Meal Plan 1,Room_Type 1,Offline,0,87.0,2,2,0,0,6,0,0,0,Feb,Wednesday,train
INN19545,1,Meal Plan 1,Room_Type 1,Online,0,126.9,2,2,0,0,83,0,0,3,Jun,Sunday,train
INN14372,1,Meal Plan 1,Room_Type 1,Online,0,103.0,0,1,0,0,8,0,0,2,Nov,Wednesday,train
INN22199,2,Not Selected,Room_Type 1,Online,0,76.5,1,2,0,0,73,0,0,0,Apr,Tuesday,train
INN15230,0,Meal Plan 1,Room_Type 4,Online,0,137.7,1,3,0,0,60,0,0,1,Jul,Sunday,train
INN31653,0,Meal Plan 1,Room_Type 1,Offline,0,120.0,2,1,0,0,181,0,0,0,Oct,Thursday,train
INN13432,0,Meal Plan 1,Room_Type 1,Offline,0,100.0,2,2,0,0,211,0,0,0,May,Sunday,train
INN03114,0,Meal Plan 1,Room_Type 1,Online,0,115.0,2,1,0,0,103,0,0,0,Apr,Thursday,train
INN22423,2,Meal Plan 1,Room_Type 1,Online,0,55.96,7,2,0,0,94,0,0,0,Jul,Friday,train
INN25426,0,Meal Plan 1,Room_Type 4,Online,0,144.8,4,2,0,0,30,0,0,1,Oct,Thursday,train
INN12755,2,Meal Plan 1,Room_Type 4,Online,0,142.2,2,3,0,0,76,0,0,0,Jul,Tuesday,train
INN31962,2,Meal Plan 1,Room_Type 1,Online,0,65.29,3,2,0,0,257,0,0,2,Oct,Wednesday,train
INN08952,0,Meal Plan 1,Room_Type 1,Corporate,0,87.71,3,2,0,0,38,0,0,1,Mar,Saturday,train
INN07284,0,Meal Plan 1,Room_Type 1,Online,0,84.6,1,1,0,0,147,0,0,2,Dec,Friday,train
INN15475,0,Meal Plan 1,Room_Type 1,Offline,0,80.75,3,2,0,0,120,0,0,0,Jun,Friday,train
INN02584,1,Meal Plan 1,Room_Type 1,Online,0,95.0,2,2,0,0,273,0,0,0,May,Sunday,train
INN11501,2,Not Selected,Room_Type 1,Online,0,63.75,4,2,0,0,262,0,0,0,Dec,Friday,train
INN00730,0,Meal Plan 1,Room_Type 4,Online,0,86.8,3,2,0,0,13,0,0,1,Mar,Friday,train
INN31993,2,Meal Plan 1,Room_Type 4,Online,0,140.4,5,2,0,0,31,0,0,0,May,Thursday,train
INN02463,1,Meal Plan 1,Room_Type 1,Online,0,72.0,2,2,0,0,290,0,0,0,Jun,Sunday,train
INN27901,2,Not Selected,Room_Type 1,Online,0,83.25,2,2,0,0,99,0,0,0,Apr,Sunday,train
INN15303,1,Meal Plan 2,Room_Type 1,Offline,0,101.0,2,2,0,0,309,0,0,0,May,Sunday,train
INN29733,0,Meal Plan 1,Room_Type 1,Online,0,0.0,3,1,0,0,335,0,0,0,Oct,Saturday,train
INN08877,1,Meal Plan 2,Room_Type 4,Offline,0,142.5,1,2,0,0,71,0,0,0,Oct,Monday,train
INN35190,1,Meal Plan 1,Room_Type 1,Offline,0,75.0,2,2,0,0,418,0,0,0,Sep,Wednesday,train
INN07522,1,Meal Plan 1,Room_Type 1,Online,0,83.2,5,2,0,0,43,0,0,0,Dec,Thursday,train
INN19302,0,Meal Plan 1,Room_Type 1,Offline,0,95.0,3,1,0,0,37,0,0,0,Oct,Saturday,train
INN03165,1,Meal Plan 1,Room_Type 1,Online,0,96.3,2,2,0,0,94,0,0,0,Apr,Sunday,train
INN07730,0,Meal Plan 1,Room_Type 1,Online,0,159.3,1,3,0,0,67,0,0,0,May,Monday,train
INN09303,1,Meal Plan 1,Room_Type 4,Offline,0,94.78,2,2,1,0,111,0,0,0,Aug,Wednesday,train
INN34139,0,Meal Plan 1,Room_Type 1,Corporate,0,100.0,2,2,0,0,86,0,0,0,Sep,Saturday,train
INN33996,0,Meal Plan 1,Room_Type 1,Offline,0,112.0,3,2,0,0,162,0,0,1,Jul,Saturday,train
INN34379,0,Meal Plan 1,Room_Type 1,Offline,0,146.0,1,2,1,0,0,0,0,2,Aug,Friday,train
INN35926,1,Not Selected,Room_Type 1,Online,0,60.98,2,2,0,0,53,0,0,1,Dec,Sunday,train
INN07406,0,Meal Plan 2,Room_Type 1,Online,0,115.0,2,2,0,0,320,0,0,0,Aug,Saturday,train
INN23675,0,Meal Plan 1,Room_Type 1,Online,0,99.2,1,1,0,0,19,0,0,0,Aug,Friday,train
INN24693,1,Meal Plan 1,Room_Type 1,Offline,0,63.75,5,1,0,0,21,0,0,0,Nov,Wednesday,train
INN17337,2,Not Selected,Room_Type 1,Online,0,76.5,1,1,0,0,73,0,0,1,Apr,Tuesday,train
INN16299,0,Meal Plan 1,Room_Type 1,Online,0,85.85,4,2,0,0,57,0,0,1,Mar,Friday,train
INN33199,0,Meal Plan 1,Room_Type 1,Offline,0,56.0,2,1,0,0,8,0,0,0,Mar,Thursday,train
INN31046,2,Meal Plan 1,Room_Type 1,Online,0,94.8,0,1,0,0,24,0,0,0,Oct,Wednesday,train
INN01557,0,Meal Plan 1,Room_Type 1,Online,0,66.53,2,2,0,0,34,0,0,1,Oct,Friday,train
INN29438,1,Meal Plan 1,Room_Type 1,Online,0,86.4,1,1,0,0,45,0,0,0,Nov,Monday,train
INN06417,1,Not Selected,Room_Type 1,Online,0,79.0,0,1,0,0,10,0,0,0,Mar,Tuesday,train
INN33040,1,Not Selected,Room_Type 1,Online,0,149.0,1,2,0,0,6,0,0,1,Sep,Monday,train
INN19796,0,Meal Plan 1,Room_Type 1,Offline,0,76.0,2,1,0,0,298,0,0,0,May,Thursday,train
INN30921,1,Meal Plan 1,Room_Type 1,Online,0,76.5,4,2,0,0,111,0,0,0,Aug,Thursday,train
INN16502,0,Meal Plan 1,Room_Type 1,Online,0,84.0,3,2,0,0,28,0,0,0,Sep,Friday,train
INN12945,0,Meal Plan 1,Room_Type 1,Online,0,126.0,4,2,0,0,28,0,0,1,Oct,Friday,train
INN17729,0,Meal Plan 1,Room_Type 1,Online,0,114.75,1,1,0,0,7,0,0,1,May,Thursday,train
INN18054,1,Meal Plan 1,Room_Type 1,Online,0,74.8,3,2,0,0,56,0,0,0,Mar,Wednesday,train
INN23973,2,Meal Plan 1,Room_Type 1,Offline,0,78.0,3,2,0,0,212,0,0,0,May,Sunday,train
INN24337,2,Meal Plan 1,Room_Type 1,Offline,0,76.0,3,1,0,0,115,0,0,0,Feb,Tuesday,train
INN06162,2,Meal Plan 1,Room_Type 4,Online,0,82.45,2,2,0,0,50,0,0,0,Mar,Sunday,train
INN33484,0,Meal Plan 1,Room_Type 1,Online,0,105.0,3,2,0,0,24,0,0,0,Sep,Friday,train
INN22426,0,Meal Plan 1,Room_Type 1,Online,0,139.13,1,2,0,1,5,0,0,1,Sep,Sunday,train
INN26899,1,Meal Plan 2,Room_Type 1,Offline,0,160.0,2,2,0,0,315,0,0,0,Sep,Sunday,train
INN29176,1,Meal Plan 2,Room_Type 6,Online,0,89.5,5,2,0,0,98,0,0,2,Oct,Wednesday,train
INN26391,0,Meal Plan 1,Room_Type 1,Corporate,0,100.0,2,2,0,0,86,0,0,0,Sep,Saturday,train
INN32934,0,Not Selected,Room_Type 1,Online,0,139.0,3,2,0,0,1,0,0,2,Aug,Friday,train
INN17500,0,Meal Plan 1,Room_Type 1,Online,0,87.3,3,2,0,1,70,0,0,0,Feb,Sunday,train
INN20162,2,Meal Plan 1,Room_Type 1,Offline,0,58.0,2,2,0,0,15,0,0,0,Dec,Tuesday,train
INN29512,2,Meal Plan 1,Room_Type 1,Offline,0,65.0,2,2,0,0,134,0,0,0,Dec,Monday,train
INN09438,1,Meal Plan 2,Room_Type 1,Offline,0,105.0,2,2,0,0,98,0,0,0,May,Wednesday,train
INN08004,2,Meal Plan 1,Room_Type 1,Online,0,84.9,1,1,0,0,89,0,0,0,Apr,Monday,train
INN34739,1,Meal Plan 1,Room_Type 1,Offline,0,75.0,2,2,0,0,5,0,0,2,Jul,Wednesday,train
INN02446,1,Meal Plan 1,Room_Type 1,Online,0,105.0,1,2,0,0,1,0,0,0,Aug,Thursday,train
INN30422,1,Meal Plan 1,Room_Type 1,Offline,0,89.0,2,2,0,0,305,0,0,0,Nov,Sunday,train
INN12893,0,Meal Plan 1,Room_Type 1,Online,0,112.5,2,2,1,0,195,0,0,1,Aug,Thursday,train
INN34000,1,Meal Plan 1,Room_Type 1,Offline,0,70.0,1,2,0,0,159,0,0,1,Apr,Monday,train
INN18754,2,Meal Plan 1,Room_Type 4,Online,0,97.4,1,2,0,0,35,0,0,1,Mar,Monday,train
INN34419,1,Meal Plan 1,Room_Type 1,Online,0,120.0,1,1,0,0,32,0,0,1,Oct,Tuesday,train
INN20780,1,Meal Plan 1,Room_Type 1,Online,0,98.0,1,1,0,0,85,0,0,0,Dec,Monday,train
INN02894,1,Meal Plan 2,Room_Type 1,Offline,0,102.0,2,2,0,0,39,0,0,0,Dec,Wednesday,train
INN21390,1,Not Selected,Room_Type 1,Online,0,71.1,3,2,0,0,34,0,0,0,Mar,Wednesday,train
INN27833,2,Meal Plan 1,Room_Type 4,Online,0,118.67,4,2,0,0,12,0,0,0,Dec,Saturday,train
INN10963,2,Meal Plan 1,Room_Type 1,Offline,0,66.5,2,1,0,0,54,0,0,0,Oct,Tuesday,train
INN33150,1,Meal Plan 1,Room_Type 1,Corporate,0,100.0,3,2,0,0,12,0,0,0,Oct,Thursday,train
INN08473,2,Meal Plan 1,Room_Type 1,Offline,0,75.0,2,2,0,0,67,0,0,0,Nov,Sunday,train
INN25720,0,Not Selected,Room_Type 1,Online,0,79.0,1,2,0,0,0,0,0,0,Feb,Sunday,train
INN31346,0,Meal Plan 1,Room_Type 1,Online,0,107.03,1,2,0,0,7,0,0,2,Aug,Friday,train
INN13358,0,Meal Plan 1,Room_Type 1,Online,0,129.6,3,2,0,0,109,0,0,1,Sep,Friday,train
INN00620,2,Meal Plan 1,Room_Type 1,Online,0,80.75,1,2,0,0,107,0,0,1,May,Tuesday,train
INN20931,2,Meal Plan 1,Room_Type 1,Online,0,114.3,1,2,0,0,109,0,0,0,Jul,Monday,train
INN13121,1,Meal Plan 1,Room_Type 1,Offline,0,95.0,2,2,0,0,273,0,0,0,May,Sunday,train
INN16980,1,Meal Plan 1,Room_Type 5,Corporate,0,181.79,3,1,0,0,4,0,0,0,Sep,Wednesday,train
INN34303,1,Not Selected,Room_Type 1,Online,0,54.75,0,2,0,0,180,0,0,2,Nov,Tuesday,train
INN31735,0,Meal Plan 1,Room_Type 1,Offline,0,52.0,2,2,0,0,301,0,0,0,Nov,Sunday,train
INN08157,1,Meal Plan 1,Room_Type 1,Offline,0,80.0,5,1,0,0,349,0,0,0,Oct,Thursday,train
INN19150,0,Meal Plan 1,Room_Type 1,Online,0,123.33,3,2,0,0,18,1,1,1,Nov,Saturday,train
INN16134,0,Meal Plan 1,Room_Type 4,Online,0,136.0,1,2,0,0,2,0,0,1,Jun,Monday,train
INN27145,2,Meal Plan 1,Room_Type 1,Online,0,137.29,5,2,0,0,3,0,0,2,Sep,Sunday,train
INN22260,0,Meal Plan 1,Room_Type 1,Online,0,95.0,1,1,0,0,1,0,0,1,Sep,Friday,train
INN04388,0,Meal Plan 1,Room_Type 1,Online,0,77.5,2,1,0,0,30,0,0,0,Mar,Sunday,train
INN22748,0,Meal Plan 1,Room_Type 1,Online,0,121.5,3,1,0,0,133,0,0,1,Jun,Saturday,train
INN35023,1,Meal Plan 1,Room_Type 1,Online,0,171.9,2,1,0,0,99,0,0,2,Nov,Wednesday,train
INN04883,0,Meal Plan 1,Room_Type 1,Online,0,105.83,4,2,0,0,132,0,0,0,Jul,Thursday,train
INN18631,0,Meal Plan 1,Room_Type 1,Corporate,0,75.0,1,2,0,0,18,1,1,3,Nov,Thursday,train
INN30586,1,Meal Plan 1,Room_Type 1,Offline,0,120.0,2,2,0,0,193,0,0,0,Jun,Wednesday,train
INN36110,0,Meal Plan 1,Room_Type 4,Online,0,154.0,2,2,0,0,28,0,0,2,Sep,Friday,train
INN20160,2,Meal Plan 1,Room_Type 4,Online,0,122.4,2,2,0,0,52,0,0,1,Oct,Monday,train
INN30328,0,Not Selected,Room_Type 1,Online,0,149.0,1,2,0,0,9,0,0,1,Sep,Saturday,train
INN13293,0,Not Selected,Room_Type 1,Online,0,139.0,2,2,0,0,19,0,0,0,Jul,Friday,train
INN13567,2,Meal Plan 1,Room_Type 1,Offline,0,72.76,2,2,0,0,188,0,0,2,Jul,Sunday,train
INN35075,1,Meal Plan 1,Room_Type 1,Offline,0,75.0,0,1,0,0,13,0,0,0,Mar,Tuesday,train
INN13046,0,Not Selected,Room_Type 1,Online,0,104.0,2,1,0,0,25,0,0,1,Jun,Friday,train
INN26716,1,Meal Plan 1,Room_Type 4,Online,0,123.98,3,1,0,0,56,0,0,2,Sep,Wednesday,train
INN09189,1,Meal Plan 1,Room_Type 1,Offline,0,89.75,1,2,0,0,137,0,0,0,Sep,Wednesday,train
INN26635,0,Meal Plan 1,Room_Type 1,Online,0,93.0,4,2,0,0,10,0,0,1,Feb,Saturday,train
INN21026,0,Meal Plan 1,Room_Type 1,Offline,0,110.0,3,2,0,0,279,0,0,0,Oct,Friday,train
INN03224,0,Meal Plan 1,Room_Type 1,Offline,0,95.67,3,1,0,0,276,0,0,0,Sep,Saturday,train
INN09607,0,Meal Plan 1,Room_Type 4,Corporate,0,90.0,3,2,0,0,11,0,0,0,Jun,Thursday,train
INN35454,2,Meal Plan 1,Room_Type 4,Online,0,118.8,1,2,0,0,124,0,0,1,Jul,Monday,train
INN32572,0,Not Selected,Room_Type 1,Online,0,79.0,2,2,0,0,21,0,0,0,Mar,Saturday,train
INN29097,2,Meal Plan 1,Room_Type 4,Online,0,156.0,2,2,0,0,24,0,0,0,Apr,Sunday,train
INN01403,2,Meal Plan 1,Room_Type 4,Online,0,118.8,1,2,0,0,91,0,0,2,Jul,Monday,train
INN20361,0,Not Selected,Room_Type 1,Online,0,72.07,1,1,0,0,36,0,0,1,Sep,Thursday,train
INN15257,1,Meal Plan 1,Room_Type 1,Online,0,91.38,3,2,0,0,17,0,0,0,Dec,Saturday,train
INN03171,0,Meal Plan 1,Room_Type 4,Online,0,195.0,1,1,0,0,10,0,0,2,Sep,Sunday,train
INN03589,2,Meal Plan 1,Room_Type 1,Online,0,67.77,8,2,0,0,269,0,0,1,Oct,Thursday,train
INN26677,0,Meal Plan 1,Room_Type 1,Offline,0,61.16,4,2,0,0,67,0,0,0,Mar,Thursday,train
INN17851,0,Meal Plan 1,Room_Type 1,Offline,0,73.0,2,1,0,0,32,0,0,0,Nov,Monday,train
INN23634,0,Meal Plan 1,Room_Type 1,Online,0,72.38,2,1,0,0,1,0,0,1,Dec,Thursday,train
INN04017,0,Meal Plan 1,Room_Type 1,Offline,0,80.33,2,2,1,0,70,0,0,0,Dec,Sunday,train
INN10958,2,Meal Plan 1,Room_Type 1,Online,0,93.5,2,2,0,0,48,0,0,2,Mar,Tuesday,train
INN05163,1,Not Selected,Room_Type 1,Online,0,119.0,2,2,0,0,12,0,0,1,May,Wednesday,train
INN30547,1,Meal Plan 1,Room_Type 1,Online,0,120.0,1,1,0,0,5,0,0,1,Oct,Thursday,train
INN23590,0,Meal Plan 1,Room_Type 4,Online,0,152.1,1,3,0,0,60,0,0,2,Jul,Monday,train
INN14205,0,Meal Plan 1,Room_Type 4,Online,0,107.41,2,1,0,0,41,0,0,1,Oct,Friday,train
INN16101,2,Meal Plan 1,Room_Type 4,Offline,0,82.45,5,2,0,0,141,0,0,1,Jul,Thursday,train
INN34636,2,Meal Plan 1,Room_Type 1,Offline,0,85.0,2,2,0,0,25,0,0,0,Oct,Tuesday,train
INN10599,1,Not Selected,Room_Type 1,Online,0,139.0,1,2,0,0,7,0,0,0,Jul,Monday,train
INN23120,0,Meal Plan 1,Room_Type 1,Offline,0,71.33,3,2,0,0,55,0,0,0,Dec,Sunday,train
INN06251,2,Meal Plan 1,Room_Type 1,Online,0,90.0,4,2,0,0,160,0,0,0,Apr,Friday,train
INN27971,0,Not Selected,Room_Type 1,Online,0,103.5,1,2,0,0,108,0,0,0,Jul,Monday,train
INN27521,0,Not Selected,Room_Type 1,Online,0,89.4,1,2,0,0,53,0,0,2,May,Friday,train
INN13042,1,Meal Plan 1,Room_Type 4,Online,0,159.3,2,3,0,0,217,0,0,1,Sep,Sunday,train
INN13356,0,Meal Plan 1,Room_Type 1,Corporate,0,65.0,1,1,0,0,8,0,0,1,Jul,Thursday,train
INN08022,0,Meal Plan 1,Room_Type 1,Corporate,0,75.0,1,1,0,0,16,0,0,0,Mar,Sunday,train
INN13453,2,Not Selected,Room_Type 1,Online,0,106.21,4,2,0,0,5,0,0,2,Nov,Saturday,train
INN12022,2,Meal Plan 1,Room_Type 1,Online,0,87.0,1,2,0,0,9,0,0,1,Oct,Tuesday,train
INN07922,1,Meal Plan 1,Room_Type 4,Online,0,107.0,3,2,0,0,9,0,0,1,Nov,Sunday,train
INN04432,2,Meal Plan 1,Room_Type 4,Offline,0,62.57,5,1,0,0,8,0,0,0,Nov,Tuesday,train
INN02074,1,Meal Plan 1,Room_Type 1,Online,0,95.4,1,2,0,0,72,0,0,0,Nov,Monday,train
INN06749,0,Meal Plan 1,Room_Type 1,Offline,0,72.25,2,2,0,0,256,0,0,1,Aug,Sunday,train
INN12098,1,Meal Plan 1,Room_Type 1,Offline,13,70.0,1,2,0,0,190,1,1,0,Apr,Monday,train
INN02157,0,Meal Plan 1,Room_Type 4,Online,0,154.0,3,3,0,0,13,0,0,0,Dec,Thursday,train
INN20762,1,Not Selected,Room_Type 1,Online,0,87.82,0,2,0,0,1,0,0,0,Jul,Wednesday,train
INN15480,0,Meal Plan 1,Room_Type 1,Online,0,91.8,5,2,0,0,42,0,0,0,Nov,Thursday,train
INN07051,2,Meal Plan 1,Room_Type 1,Online,0,90.95,2,2,0,0,244,0,0,2,Oct,Monday,train
INN03822,1,Meal Plan 1,Room_Type 1,Online,0,126.9,1,2,0,0,105,0,0,1,Jun,Monday,train
INN28258,1,Meal Plan 1,Room_Type 1,Online,0,110.8,4,2,0,0,118,0,0,2,Dec,Thursday,train
INN13170,0,Meal Plan 1,Room_Type 1,Offline,0,70.0,5,2,0,0,140,0,0,0,Dec,Friday,train
INN33582,0,Not Selected,Room_Type 5,Online,0,120.0,1,1,0,0,6,0,0,0,Nov,Friday,train
INN08182,0,Meal Plan 1,Room_Type 1,Online,0,120.0,1,1,0,0,2,0,0,1,Oct,Sunday,train
INN24542,0,Meal Plan 1,Room_Type 1,Offline,0,99.67,3,3,0,0,50,0,0,1,Dec,Sunday,train
INN32300,0,Meal Plan 1,Room_Type 1,Offline,0,75.0,1,2,0,0,105,0,0,0,Apr,Friday,train
INN24168,0,Meal Plan 1,Room_Type 1,Offline,0,120.0,1,1,0,0,53,0,0,0,Oct,Sunday,train
INN29739,2,Not Selected,Room_Type 1,Online,0,124.7,4,2,0,0,26,0,0,0,May,Friday,train
INN08054,1,Meal Plan 1,Room_Type 1,Online,0,120.0,1,1,0,0,32,0,0,1,Oct,Tuesday,train
INN11700,1,Meal Plan 1,Room_Type 4,Online,0,115.52,3,3,0,0,112,0,0,1,May,Saturday,train
INN09326,1,Meal Plan 1,Room_Type 2,Online,0,71.52,2,2,0,0,56,0,0,0,Feb,Thursday,train
INN21652,1,Not Selected,Room_Type 1,Online,0,86.0,1,2,0,0,1,0,0,1,Jan,Thursday,train
INN14186,0,Meal Plan 1,Room_Type 1,Online,0,98.8,2,2,0,0,44,0,0,0,Dec,Sunday,train
INN11799,1,Meal Plan 1,Room_Type 1,Offline,0,12.0,3,2,0,0,0,0,0,0,Dec,Saturday,train
INN30755,1,Meal Plan 1,Room_Type 1,Online,0,110.59,3,1,0,0,120,0,0,0,May,Saturday,train
INN01301,2,Meal Plan 1,Room_Type 1,Online,0,63.75,3,2,0,0,231,0,0,1,Dec,Sunday,train
INN34156,1,Meal Plan 1,Room_Type 1,Online,0,111.6,1,2,0,0,252,0,0,0,Oct,Monday,train
INN15763,1,Meal Plan 1,Room_Type 1,Online,0,119.17,4,2,1,0,64,0,0,2,Apr,Wednesday,train
INN17338,0,Meal Plan 1,Room_Type 1,Offline,0,95.0,3,1,0,0,37,0,0,0,Oct,Saturday,train
INN32196,1,Meal Plan 1,Room_Type 1,Online,0,107.1,1,1,0,0,43,0,0,0,Apr,Monday,train
INN03332,0,Meal Plan 2,Room_Type 1,Offline,0,117.0,3,2,0,0,88,0,0,1,May,Thursday,train
INN07453,1,Meal Plan 1,Room_Type 1,Online,0,139.0,1,2,0,0,28,0,0,2,Oct,Wednesday,train
INN03390,2,Meal Plan 1,Room_Type 1,Online,0,111.4,3,2,0,0,25,0,0,2,Apr,Sunday,train
INN09444,0,Meal Plan 2,Room_Type 1,Offline,0,91.0,3,1,0,0,36,0,0,0,Oct,Friday,train
INN11229,1,Not Selected,Room_Type 1,Online,0,85.5,2,2,0,0,128,0,0,0,Jun,Wednesday,train
INN09278,0,Meal Plan 1,Room_Type 1,Online,0,126.9,2,2,0,0,217,0,0,2,Sep,Saturday,train
INN22055,1,Not Selected,Room_Type 1,Online,0,79.0,1,2,0,0,21,0,0,0,Mar,Wednesday,train
INN15799,0,Meal Plan 1,Room_Type 1,Corporate,0,66.0,2,1,0,0,6,1,13,1,Mar,Thursday,train
INN00971,1,Meal Plan 1,Room_Type 1,Online,0,124.0,3,2,0,0,16,0,0,2,Sep,Thursday,train
INN17057,2,Meal Plan 1,Room_Type 1,Offline,0,72.25,0,2,0,0,160,0,0,1,Aug,Tuesday,train
INN05452,0,Meal Plan 1,Room_Type 1,Online,0,122.5,4,2,0,0,0,0,0,1,Dec,Saturday,train
INN13218,0,Meal Plan 1,Room_Type 1,Online,0,126.9,3,2,0,0,101,0,0,1,May,Saturday,train
INN11273,0,Meal Plan 1,Room_Type 4,Online,0,206.0,1,3,0,1,1,0,0,2,May,Sunday,train
INN06952,1,Meal Plan 1,Room_Type 1,Online,0,105.3,1,2,0,0,66,0,0,1,Apr,Wednesday,train
INN22250,2,Meal Plan 1,Room_Type 1,Offline,0,120.0,4,1,0,0,69,0,0,0,Jun,Tuesday,train
INN09199,2,Not Selected,Room_Type 1,Online,0,139.0,0,2,0,0,22,0,0,1,Aug,Tuesday,train
INN21645,1,Meal Plan 1,Room_Type 1,Online,0,135.9,3,2,0,1,42,0,0,1,Jul,Wednesday,train
INN00547,2,Not Selected,Room_Type 1,Online,0,74.8,2,2,0,0,75,0,0,1,Dec,Sunday,train
INN11152,1,Meal Plan 1,Room_Type 1,Online,0,171.0,2,2,1,0,9,0,0,2,Aug,Wednesday,train
INN32266,0,Meal Plan 1,Room_Type 1,Offline,0,110.0,3,2,0,0,279,0,0,0,Oct,Friday,train
INN19487,0,Meal Plan 1,Room_Type 4,Online,0,126.0,2,3,0,0,87,0,0,2,Dec,Sunday,train
INN21219,1,Meal Plan 1,Room_Type 4,Online,0,96.3,2,2,0,0,71,0,0,0,Mar,Sunday,train
INN10153,0,Meal Plan 2,Room_Type 1,Offline,0,82.0,2,2,0,0,56,0,0,0,Sep,Sunday,train
INN01860,1,Meal Plan 1,Room_Type 4,Online,0,140.4,3,2,0,0,47,0,0,0,Jun,Saturday,train
INN15685,0,Meal Plan 1,Room_Type 1,Online,0,55.59,4,2,0,0,33,0,0,0,Jan,Friday,train
INN05428,2,Meal Plan 1,Room_Type 6,Online,0,199.8,3,2,2,0,14,0,0,1,Oct,Sunday,train
INN24058,2,Meal Plan 1,Room_Type 1,Online,0,120.15,2,2,0,0,96,0,0,1,Aug,Tuesday,train
INN17267,0,Meal Plan 1,Room_Type 4,Online,0,156.0,1,2,0,0,13,0,0,2,May,Monday,train
INN06176,1,Not Selected,Room_Type 1,Online,0,79.0,2,2,0,0,10,0,0,0,Mar,Wednesday,train
INN01700,1,Meal Plan 1,Room_Type 1,Offline,0,76.67,2,1,0,0,219,0,0,0,Sep,Monday,train
INN03485,1,Meal Plan 1,Room_Type 1,Online,1,120.0,3,1,0,0,9,1,0,1,Oct,Thursday,train
INN27402,0,Meal Plan 1,Room_Type 1,Online,0,111.35,1,2,0,0,11,0,0,0,Jun,Saturday,train
INN30163,2,Meal Plan 1,Room_Type 1,Online,0,115.5,1,2,0,0,48,0,0,2,Jul,Monday,train
INN33321,1,Meal Plan 1,Room_Type 4,Online,0,132.6,2,3,0,0,141,0,0,2,Oct,Wednesday,train
INN13044,1,Meal Plan 1,Room_Type 1,Offline,0,85.0,3,2,0,0,32,0,0,0,Oct,Wednesday,train
INN22149,0,Not Selected,Room_Type 1,Online,0,82.66,1,2,0,0,0,0,0,0,Jul,Monday,train
INN15721,2,Meal Plan 1,Room_Type 1,Online,0,54.63,5,2,0,0,88,0,0,0,Oct,Tuesday,train
INN09933,1,Meal Plan 1,Room_Type 1,Offline,0,90.0,2,2,0,0,233,0,0,0,Oct,Sunday,train
INN07250,1,Meal Plan 1,Room_Type 1,Online,0,116.1,3,2,0,1,196,0,0,1,Sep,Wednesday,train
INN28781,0,Meal Plan 1,Room_Type 1,Online,0,94.0,1,1,0,0,8,0,0,0,Nov,Friday,train
INN29299,1,Meal Plan 1,Room_Type 1,Online,0,80.08,2,1,0,0,4,0,0,1,Mar,Wednesday,train
INN21465,0,Meal Plan 1,Room_Type 1,Offline,0,89.0,3,2,0,0,304,0,0,0,Nov,Saturday,train
INN29103,0,Meal Plan 2,Room_Type 1,Online,0,117.3,4,2,0,0,113,0,0,3,Dec,Thursday,train
INN04310,0,Meal Plan 1,Room_Type 1,Online,0,135.9,3,2,0,0,50,0,0,2,Aug,Thursday,train
INN10876,0,Not Selected,Room_Type 1,Online,0,95.4,1,2,0,0,252,0,0,2,Sep,Sunday,train
INN20792,2,Meal Plan 1,Room_Type 1,Online,0,116.05,3,2,0,0,117,0,0,1,Jul,Sunday,train
INN29350,0,Meal Plan 1,Room_Type 1,Offline,0,90.0,2,1,0,0,28,0,0,0,May,Thursday,train
INN26798,0,Meal Plan 1,Room_Type 1,Corporate,0,111.2,1,1,0,0,0,0,0,0,May,Saturday,train
INN08142,2,Meal Plan 1,Room_Type 1,Online,0,87.13,2,2,0,0,71,0,0,1,Apr,Tuesday,train
INN29844,2,Meal Plan 1,Room_Type 4,Online,0,119.0,2,3,0,0,94,0,0,1,Dec,Sunday,train
INN26156,0,Meal Plan 1,Room_Type 4,Online,0,159.3,2,3,0,0,130,0,0,0,Jun,Saturday,train
INN13943,0,Meal Plan 1,Room_Type 1,Corporate,0,62.0,1,1,0,0,22,0,0,0,Nov,Friday,train
